Operator,price,Bus Type,Seats Left,Window Seats,rating,Source,Destination,distance,Departure Hour,Arrival Hour,Travel Duration (min)
97,1500,48,38,20,1.5,1,13,526,22,6,435
741,1200,46,20,7,1.7,1,13,526,21,6,570
424,2000,46,36,18,1.6,1,13,526,22,6,480
759,1295,46,34,16,1.4,1,13,526,21,6,510
191,1150,1,18,9,1.5,1,13,526,22,6,450
759,1093,46,21,9,1.4,1,13,526,2,14,710
634,1850,46,26,10,1.5,1,13,526,22,7,520
372,1530,20,31,18,1.2,1,13,526,0,9,560
759,2250,46,34,16,1.4,1,13,526,6,17,670
93,1429,14,33,17,1.0,1,13,526,19,6,625
293,1500,43,40,13,1.0,1,13,526,23,10,650
611,1200,48,24,15,1.1,1,13,526,23,9,588
726,1500,46,34,16,1.0,1,13,526,22,6,500
597,2000,10,24,11,1.2,1,13,526,2,12,580
186,1999,84,33,17,1.0,1,13,526,20,4,536
350,1199,46,22,10,1.0,1,13,526,21,6,520
296,2200,46,36,18,1.0,1,13,526,20,8,670
199,1749,10,22,11,1.0,1,13,526,22,9,605
784,1000,48,15,6,1.0,1,13,526,23,9,570
614,3000,14,32,16,1.0,1,13,526,3,13,640
575,1200,46,16,8,1.0,1,13,526,21,8,687
293,3810,1,40,14,1.0,1,13,526,4,15,630
372,3060,10,27,11,1.0,1,13,526,0,11,675
600,4000,10,31,17,1.0,1,13,526,23,8,525
372,2550,1,12,4,1.0,1,13,526,3,13,585
600,3500,10,19,10,1.0,1,13,526,5,15,590
177,1500,46,36,18,3.2,1,13,526,21,5,470
273,2000,10,33,16,5.0,1,15,663,22,13,855
504,1250,10,17,10,5.0,1,15,663,17,8,885
208,1499,23,17,8,4.6,1,15,663,17,8,935
509,1529,10,20,11,3.8,1,15,663,18,9,945
208,1499,23,18,6,4.4,1,15,663,19,10,950
208,1499,23,12,5,4.5,1,15,663,15,7,975
208,1699,22,15,11,4.5,1,15,663,15,7,975
504,1250,10,19,10,4.3,1,15,663,21,12,885
350,1299,46,22,10,4.1,1,15,663,21,9,740
208,1499,23,27,12,4.0,1,15,663,17,7,890
322,1390,10,23,8,4.0,1,15,663,16,9,1015
208,1499,23,13,5,4.1,1,15,663,20,11,905
322,1190,10,25,8,3.8,1,15,663,16,9,1020
622,1799,10,23,11,4.0,1,15,663,11,4,1005
101,1500,10,21,10,3.8,1,15,663,16,7,900
494,2800,10,26,11,3.9,1,15,663,17,11,1095
372,2550,1,12,4,4.0,1,15,663,3,18,855
509,1439,14,18,10,3.6,1,15,663,16,7,920
387,1500,10,26,12,3.4,1,15,663,16,10,1080
240,1500,43,35,12,3.2,1,15,663,16,9,1015
412,1600,60,26,14,3.2,1,15,663,22,13,885
505,1300,46,24,13,3.1,1,15,663,16,8,930
186,2199,84,33,17,3.1,1,15,663,20,11,925
810,1169,14,22,9,3.1,1,15,663,17,9,970
767,1500,23,28,13,2.9,1,15,663,16,9,975
133,2300,60,36,18,2.9,1,15,663,15,6,915
877,1500,46,11,3,3.2,1,15,663,18,9,930
199,1900,10,22,11,3.0,1,15,663,22,13,855
234,1800,10,32,12,2.8,1,15,663,18,9,945
795,1600,23,11,5,3.1,1,15,663,19,10,885
292,3000,14,31,15,3.0,1,15,663,22,12,843
412,1600,60,20,11,2.9,1,15,663,20,12,975
176,2000,10,20,11,3.0,1,15,663,20,11,885
412,1800,60,23,12,2.9,1,15,663,17,8,870
234,1400,46,16,8,2.9,1,15,663,17,8,930
234,2000,26,36,15,2.7,1,15,663,7,23,1015
767,1400,46,22,12,2.8,1,15,663,17,10,990
102,1500,10,31,15,2.6,1,15,663,18,10,975
412,1600,60,27,15,2.6,1,15,663,21,12,870
677,1800,10,19,9,2.7,1,15,663,20,11,900
757,2000,10,35,17,2.4,1,15,663,19,8,765
366,1400,1,31,15,2.3,1,15,663,22,13,875
757,1800,10,24,13,2.5,1,15,663,15,6,890
757,1500,10,26,13,2.4,1,15,663,17,8,890
184,1799,10,34,18,2.2,1,15,663,22,11,765
796,1500,14,27,14,2.3,1,15,663,19,13,1075
292,1700,1,37,21,2.1,1,15,663,3,17,820
613,2499,7,30,13,2.4,1,15,663,23,12,795
234,2500,10,24,8,2.5,1,15,663,8,0,1005
293,2000,1,23,11,2.4,1,15,663,6,20,880
505,1300,46,23,13,2.2,1,15,663,18,10,980
299,2857,1,40,21,2.2,1,15,663,23,15,950
740,2500,10,36,18,2.2,1,15,663,16,5,780
691,2900,23,39,21,2.2,1,15,663,4,18,855
655,2000,47,25,11,2.4,1,15,663,23,14,841
866,3500,66,18,8,2.7,1,15,663,14,6,975
372,1632,1,36,18,2.0,1,15,663,23,15,945
613,2499,46,31,17,2.4,1,15,663,21,10,730
508,2800,46,37,17,2.4,1,15,663,3,17,815
102,1500,10,28,14,2.1,1,15,663,15,6,915
893,2500,46,30,16,2.4,1,15,663,3,15,720
614,1500,14,32,16,2.0,1,15,663,4,19,910
366,2500,1,40,21,2.0,1,15,663,22,13,875
768,1699,7,19,9,2.2,1,15,663,3,18,890
388,4000,1,40,21,2.2,1,15,663,4,18,840
388,4000,1,40,21,2.2,1,15,663,5,20,900
511,1850,3,28,12,2.0,1,15,663,22,9,705
234,1900,10,22,8,2.1,1,15,663,0,15,880
372,3060,1,38,17,2.0,1,15,663,23,14,885
372,2550,10,34,11,2.0,1,15,663,19,11,940
740,2200,46,22,11,2.2,1,15,663,17,8,900
757,1700,46,27,13,1.9,1,15,663,16,6,880
249,2600,46,30,16,2.1,1,15,663,3,21,1040
240,1810,10,27,14,1.8,1,15,663,20,11,900
118,1254,23,14,5,1.9,1,15,663,18,9,870
787,2499,14,22,9,2.0,1,15,663,0,14,860
176,2000,10,21,10,1.9,1,15,663,21,13,975
600,3500,10,25,13,2.1,1,15,663,5,22,1015
420,1500,43,33,16,1.7,1,15,663,23,14,880
372,1530,20,31,18,1.6,1,15,663,0,15,885
787,2500,14,20,9,2.0,1,15,663,3,18,910
310,2380,1,27,14,1.7,1,15,663,2,18,960
858,2000,1,29,13,1.6,1,15,663,23,15,901
822,3000,10,15,6,2.0,1,15,663,4,20,915
759,1269,46,21,9,1.4,1,15,663,2,16,865
97,1500,48,38,20,1.1,1,15,663,22,12,810
292,1500,49,40,20,1.0,1,15,663,0,16,965
614,3000,14,32,16,1.3,1,15,663,3,17,880
783,2000,1,37,20,1.0,1,15,663,2,18,960
759,2250,46,25,10,1.4,1,15,663,6,21,900
611,1200,48,24,15,1.0,1,15,663,23,13,838
133,1800,60,23,11,1.0,1,15,663,15,6,915
784,1000,48,15,6,1.0,1,15,663,23,14,870
234,2200,14,13,3,1.2,1,15,663,8,21,830
293,3810,1,40,14,1.0,1,15,663,4,19,860
220,2500,46,32,16,1.0,1,15,663,22,13,885
372,3060,10,27,11,1.0,1,15,663,0,15,885
205,1200,23,36,19,4.9,1,8,660,22,9,690
331,700,48,13,8,5.0,1,8,660,16,7,899
372,2040,12,35,18,4.7,1,8,660,15,3,750
534,1139,23,11,6,3.5,1,8,660,23,12,780
90,1499,20,11,7,5.0,1,8,660,16,3,705
234,1800,10,19,8,4.4,1,8,660,15,4,815
372,1224,10,36,12,4.0,1,8,660,20,10,815
79,1999,14,36,18,4.1,1,8,660,15,3,755
79,1999,14,36,18,4.1,1,8,660,21,9,714
402,1396,10,25,13,4.1,1,8,660,21,10,750
402,1396,10,22,11,4.1,1,8,660,18,7,780
860,1599,57,23,8,4.1,1,8,660,16,4,720
206,800,20,25,9,4.0,1,8,660,12,3,890
796,1500,75,36,18,3.7,1,8,660,22,10,725
79,2499,46,36,18,4.1,1,8,660,23,11,706
747,700,48,12,6,4.1,1,8,660,20,10,870
402,1396,10,21,11,3.9,1,8,660,16,5,780
234,1500,10,35,12,3.6,1,8,660,19,9,815
118,1588,10,19,6,3.8,1,8,660,17,6,795
402,647,43,32,16,3.5,1,8,660,22,10,720
372,2856,10,37,12,3.6,1,8,660,23,11,750
402,1304,10,24,13,3.5,1,8,660,19,7,735
389,1800,10,24,12,3.5,1,8,660,20,10,830
534,1044,23,26,14,3.2,1,8,660,22,11,795
796,2900,75,36,18,3.2,1,8,660,17,5,750
372,1454,10,17,7,3.3,1,8,660,23,11,735
795,2300,23,20,7,3.3,1,8,660,15,3,720
622,1599,10,20,12,3.2,1,8,660,13,1,735
796,1500,10,24,12,3.1,1,8,660,21,11,813
534,664,48,19,10,3.1,1,8,660,16,7,905
895,2010,60,24,12,3.1,1,8,660,15,3,720
78,1905,1,27,13,3.0,1,8,660,23,10,714
796,2100,75,34,16,2.9,1,8,660,15,2,715
680,1800,10,24,14,3.0,1,8,660,19,10,930
534,1044,23,14,5,3.0,1,8,660,21,10,795
403,700,43,36,17,2.7,1,8,660,16,5,795
750,700,50,35,16,2.6,1,8,660,14,4,840
206,996,20,26,13,2.7,1,8,660,12,3,925
772,1000,39,24,10,3.0,1,8,660,20,10,840
205,2600,10,18,9,2.9,1,8,660,15,3,720
796,1800,23,37,20,2.5,1,8,660,22,11,770
10,2000,46,36,18,2.7,1,8,660,7,0,1015
403,900,43,14,6,3.0,1,8,660,15,4,795
564,1500,46,16,7,2.7,1,8,660,20,9,810
246,2500,10,36,19,2.4,1,8,660,20,7,635
622,1199,10,24,11,2.4,1,8,660,21,9,735
135,1200,10,28,14,2.3,1,8,660,22,12,840
401,900,1,19,9,2.4,1,8,660,13,3,870
60,2000,10,24,13,2.4,1,8,660,13,1,715
403,800,48,29,13,2.3,1,8,660,20,10,795
750,700,50,36,17,2.0,1,8,660,16,6,855
688,1500,46,36,15,2.1,1,8,660,20,10,846
826,1699,10,21,10,2.2,1,8,660,20,7,690
331,700,48,34,22,1.9,1,8,660,22,12,895
646,1200,46,36,18,1.9,1,8,660,14,4,875
649,1000,46,29,15,1.9,1,8,660,8,23,885
678,1200,10,36,18,1.8,1,8,660,21,12,930
401,1200,48,40,21,2.2,1,8,660,22,13,870
364,1600,46,38,16,1.9,1,8,660,22,11,770
649,1300,46,30,16,1.9,1,8,660,20,8,750
756,1350,46,36,18,1.7,1,8,660,19,10,915
756,1350,46,36,18,1.7,1,8,660,22,13,900
796,1568,10,30,15,1.7,1,8,660,20,9,770
826,3000,23,36,18,1.7,1,8,660,20,7,670
682,1200,46,29,14,1.3,1,8,660,20,9,780
678,1143,10,24,13,1.3,1,8,660,19,9,845
680,1500,47,48,20,1.0,1,8,660,21,13,930
331,1200,14,13,5,1.4,1,8,660,7,23,960
406,700,48,35,17,1.0,1,8,660,19,9,840
141,1150,46,30,15,1.0,1,8,660,21,10,824
213,2850,82,38,20,1.0,1,8,660,19,7,720
771,2500,10,36,18,1.0,1,8,660,20,10,825
826,1899,23,31,16,1.0,1,8,660,20,10,870
771,1700,46,36,18,1.0,1,8,660,21,11,825
213,1482,10,27,13,1.0,1,8,660,13,2,795
401,899,14,23,11,1.0,1,8,660,20,10,870
785,1200,46,25,13,1.0,1,8,660,21,10,802
617,2500,10,24,12,1.0,1,8,660,19,6,680
649,1900,46,28,15,1.0,1,8,660,8,23,900
600,5000,10,34,18,1.0,1,8,660,2,17,915
600,6000,10,34,18,1.0,1,8,660,6,20,840
600,2999,10,15,6,1.0,1,8,660,5,17,750
141,2950,46,31,13,1.0,1,8,660,23,13,835
600,5500,10,25,13,1.0,1,8,660,5,19,810
205,1200,23,36,19,5.0,1,17,258,22,3,315
704,800,46,30,16,5.0,1,17,258,20,2,360
591,1200,43,37,17,5.0,1,17,258,19,4,510
785,1200,46,25,13,5.0,1,17,258,21,3,373
795,525,77,27,10,4.5,1,17,258,7,12,300
770,1000,46,37,16,4.5,1,17,258,20,4,430
302,600,46,20,9,4.7,1,17,258,1,5,270
606,450,10,27,13,4.5,1,17,258,22,4,340
795,500,68,36,14,4.3,1,17,258,14,19,305
907,700,46,37,17,4.3,1,17,258,22,3,284
795,450,71,27,10,4.3,1,17,258,17,22,320
355,600,46,36,18,4.2,1,17,258,23,5,375
569,330,48,34,18,4.2,1,17,258,22,4,375
549,762,23,21,11,4.4,1,17,258,22,4,360
549,476,18,32,13,4.2,1,17,258,6,11,300
549,667,23,24,12,4.2,1,17,258,21,3,350
90,999,23,25,13,4.2,1,17,258,21,3,330
534,1139,23,19,11,4.3,1,17,258,22,4,335
79,1999,14,36,18,4.1,1,17,258,21,2,338
79,1999,14,36,18,4.1,1,17,258,15,20,325
284,450,46,43,22,3.8,1,17,258,21,1,284
413,800,46,35,15,4.0,1,17,258,21,3,390
622,2299,10,34,18,4.0,1,17,258,13,18,330
785,700,46,27,12,4.0,1,17,258,23,5,360
732,450,1,42,22,3.7,1,17,258,21,4,410
361,600,46,31,10,3.9,1,17,258,23,5,390
795,500,17,19,11,4.0,1,17,258,8,13,305
774,1500,46,34,17,3.9,1,17,258,23,5,337
206,996,20,28,14,4.0,1,17,258,12,19,395
622,1899,10,24,13,4.0,1,17,258,20,2,345
355,600,46,36,21,3.7,1,17,258,21,3,375
796,450,46,34,17,3.7,1,17,258,11,16,330
355,700,46,36,18,3.7,1,17,258,22,4,345
193,1333,1,34,17,3.9,1,17,258,15,19,280
795,450,17,25,14,3.8,1,17,258,10,15,315
722,2500,46,36,24,3.9,1,17,258,22,3,285
696,850,14,34,17,3.7,1,17,258,22,3,315
355,800,10,30,17,3.7,1,17,258,21,2,300
696,1500,14,36,12,3.7,1,17,258,15,20,330
774,1600,10,21,10,3.9,1,17,258,22,3,289
304,1000,46,37,17,3.6,1,17,258,0,4,225
355,600,46,27,14,3.7,1,17,258,20,2,370
361,950,46,36,12,3.6,1,17,258,23,5,345
549,1905,10,30,16,3.7,1,17,258,21,2,329
372,1223,10,27,11,3.7,1,17,258,7,11,240
355,700,46,36,18,3.5,1,17,258,23,5,375
895,2010,60,24,12,3.8,1,17,258,15,20,300
30,800,46,36,18,3.5,1,17,258,20,5,490
860,1599,57,25,8,3.9,1,17,258,17,22,340
795,900,23,12,3,3.8,1,17,258,23,4,320
118,1209,10,22,7,3.7,1,17,258,16,23,405
681,1500,10,34,16,3.5,1,17,258,22,4,330
534,1044,23,36,18,3.4,1,17,258,20,2,365
534,1044,23,23,12,3.6,1,17,258,21,4,370
795,800,23,13,4,3.7,1,17,258,22,3,300
796,2600,75,36,18,3.5,1,17,258,13,19,350
406,700,48,35,17,3.4,1,17,258,19,0,340
406,1000,46,32,16,3.4,1,17,258,15,22,405
406,1100,46,32,14,3.4,1,17,258,17,23,375
807,1100,46,37,17,3.3,1,17,258,21,2,270
807,600,46,30,16,3.3,1,17,258,19,1,360
755,600,46,35,18,3.2,1,17,258,22,4,360
734,800,46,30,14,3.3,1,17,258,22,5,385
603,800,46,29,9,3.3,1,17,258,21,4,405
771,500,46,35,17,3.1,1,17,258,21,2,330
122,1400,46,30,16,3.3,1,17,258,13,19,345
844,650,10,22,11,3.2,1,17,258,22,4,350
610,900,46,36,18,3.0,1,17,258,0,5,330
734,800,46,17,8,3.3,1,17,258,22,4,330
796,1125,10,34,17,3.0,1,17,258,21,3,355
298,1399,46,25,11,3.2,1,17,258,23,4,290
753,740,46,37,17,2.9,1,17,258,22,5,395
534,664,48,31,17,3.0,1,17,258,15,22,395
765,1000,46,37,16,2.9,1,17,258,19,3,465
649,950,48,34,18,3.0,1,17,258,14,20,330
796,800,46,34,17,2.9,1,17,258,20,3,405
111,1000,42,35,17,3.0,1,17,258,16,23,385
60,500,50,39,21,2.8,1,17,258,20,3,405
297,1110,46,31,13,3.0,1,17,258,22,6,450
19,2500,46,36,18,3.1,1,17,258,21,3,325
610,1850,46,36,18,3.0,1,17,258,20,2,355
796,1700,75,36,18,2.9,1,17,258,20,2,375
649,1300,46,30,16,3.0,1,17,258,20,1,300
796,857,10,36,18,2.8,1,17,258,22,3,285
796,3200,75,36,18,3.0,1,17,258,16,22,405
403,1000,48,42,20,2.8,1,17,258,16,22,385
795,900,10,21,6,3.0,1,17,258,23,4,285
555,949,50,34,18,2.9,1,17,258,16,22,360
60,800,46,36,12,2.8,1,17,258,19,1,380
291,599,1,10,4,3.2,1,17,258,12,17,325
403,700,43,36,17,2.8,1,17,258,16,22,365
772,800,46,22,8,3.0,1,17,258,0,6,360
649,1900,46,28,15,3.0,1,17,258,8,15,405
772,1000,39,25,10,3.0,1,17,258,20,2,390
772,800,46,16,6,3.0,1,17,258,1,7,325
826,1899,23,31,16,2.8,1,17,258,20,2,375
549,857,23,14,5,3.0,1,17,258,22,3,330
774,1400,14,10,5,3.1,1,17,258,2,7,293
826,3000,23,36,18,2.8,1,17,258,20,0,250
403,800,48,29,13,2.8,1,17,258,20,2,355
774,1400,14,12,6,3.0,1,17,258,2,7,309
401,500,46,37,17,2.5,1,17,258,22,4,405
10,2000,46,36,18,2.7,1,17,258,7,15,450
402,1304,10,25,13,2.7,1,17,258,18,0,370
549,600,43,27,14,2.6,1,17,258,22,5,390
38,2000,46,30,16,2.7,1,17,258,6,16,575
355,400,46,34,17,2.4,1,17,258,8,15,420
26,450,48,37,12,2.4,1,17,258,20,2,360
909,1000,46,32,14,2.5,1,17,258,0,4,270
907,700,46,35,16,2.4,1,17,258,22,7,525
403,900,43,16,6,2.8,1,17,258,15,20,325
827,1800,46,35,19,2.5,1,17,258,2,6,260
77,600,46,37,10,2.3,1,17,258,20,2,360
355,857,14,34,16,2.3,1,17,258,22,4,375
234,600,10,26,9,2.4,1,17,258,7,12,272
246,2500,10,36,18,2.4,1,17,258,20,23,183
573,1200,46,31,16,2.4,1,17,258,20,2,330
564,1500,46,16,7,2.7,1,17,258,20,2,345
747,700,48,17,8,2.6,1,17,258,20,2,395
572,1500,46,36,18,2.3,1,17,258,20,1,300
135,1200,10,28,14,2.3,1,17,258,22,4,390
267,1300,46,36,18,2.2,1,17,258,19,2,420
753,740,46,37,17,2.1,1,17,258,5,11,335
374,912,50,35,16,2.2,1,17,258,16,23,430
213,2850,82,38,20,2.2,1,17,258,19,1,330
678,600,46,36,18,2.0,1,17,258,21,2,325
360,600,46,36,18,2.0,1,17,258,20,2,345
678,1200,10,36,18,2.0,1,17,258,21,4,420
355,900,14,34,18,2.0,1,17,258,22,4,360
688,1500,46,36,15,2.1,1,17,258,20,2,336
796,1600,23,37,20,2.0,1,17,258,22,3,320
807,1100,46,37,17,2.0,1,17,258,21,2,315
645,1500,48,35,17,2.2,1,17,258,19,23,295
402,647,43,32,16,2.0,1,17,258,22,2,280
361,800,46,18,6,2.2,1,17,258,23,6,390
210,405,48,37,24,1.8,1,17,258,21,3,360
364,900,46,36,15,1.9,1,17,258,22,3,305
117,799,46,41,16,1.8,1,17,258,2,6,270
401,700,46,26,13,2.0,1,17,258,19,1,360
364,1400,46,38,16,1.9,1,17,258,22,3,315
323,2000,46,36,18,2.0,1,17,258,21,2,340
750,700,50,39,19,1.8,1,17,258,13,21,425
756,900,46,36,18,1.8,1,17,258,19,2,390
750,700,50,36,17,1.8,1,17,258,15,23,425
890,900,46,36,18,1.7,1,17,258,22,5,420
366,800,1,26,11,1.9,1,17,258,6,11,290
366,2000,1,40,21,1.9,1,17,258,6,11,290
549,571,17,21,11,1.9,1,17,258,17,22,310
760,650,10,13,7,2.0,1,17,258,22,4,360
890,900,46,34,17,1.7,1,17,258,20,3,420
682,1200,46,29,14,1.8,1,17,258,20,1,285
562,600,46,37,12,1.6,1,17,258,21,2,345
288,700,46,37,17,1.5,1,17,258,22,4,360
791,1200,43,36,18,1.6,1,17,258,22,2,270
877,1000,46,30,16,1.5,1,17,258,19,4,540
141,1150,46,30,15,1.5,1,17,258,21,2,327
558,1000,46,36,18,1.3,1,17,258,21,3,315
502,760,10,22,8,1.4,1,17,258,20,3,450
141,2450,46,31,13,1.5,1,17,258,23,4,330
791,2500,43,36,18,1.6,1,17,258,23,4,300
756,810,46,36,18,1.1,1,17,258,22,3,270
750,610,46,36,18,1.0,1,17,258,11,17,345
689,700,46,36,18,1.0,1,17,258,10,15,295
689,900,46,36,18,1.0,1,17,258,21,3,380
58,450,50,34,17,1.0,1,17,258,20,2,345
606,450,46,33,11,1.0,1,17,258,22,4,360
680,1800,10,36,21,1.0,1,17,258,21,4,390
680,1800,10,36,21,1.0,1,17,258,21,3,390
646,1200,46,36,18,1.0,1,17,258,14,20,365
366,399,13,30,13,1.0,1,17,258,12,19,390
291,600,46,30,16,1.0,1,17,258,20,1,300
283,600,46,31,9,1.0,1,17,258,20,2,360
796,1304,10,30,15,1.0,1,17,258,20,1,320
178,1600,46,37,12,1.0,1,17,258,0,4,270
428,1040,48,35,17,1.0,1,17,258,16,22,380
351,2000,46,37,16,1.0,1,17,258,22,4,360
191,616,1,11,4,1.2,1,17,258,1,6,290
351,2500,46,36,18,1.0,1,17,258,22,4,360
184,2300,10,25,14,1.0,1,17,258,6,12,330
283,3000,46,37,17,1.0,1,17,258,20,2,360
600,2100,10,24,9,1.0,1,17,258,5,9,240
600,5000,10,34,18,1.0,1,17,258,2,7,345
296,1400,46,15,7,1.0,1,17,258,23,4,300
556,1400,46,14,5,1.0,1,17,258,1,5,270
600,6000,10,34,18,1.0,1,17,258,6,12,330
600,5000,10,25,13,1.0,1,17,258,5,11,330
382,4000,46,31,14,1.0,1,17,258,12,17,300
266,1429,76,31,11,4.3,2,15,839,19,10,925
866,1900,66,22,9,4.5,2,15,839,13,4,885
866,1800,66,22,10,4.1,2,15,839,18,9,915
643,2000,66,26,13,4.0,2,15,839,12,5,1010
866,2000,66,15,6,4.0,2,15,839,16,7,930
866,2000,66,14,5,3.8,2,15,839,14,5,900
866,1500,66,34,17,3.5,2,15,839,23,14,945
866,2100,66,12,5,3.8,2,15,839,12,4,930
199,2360,10,33,19,3.5,2,15,839,18,11,1045
643,1600,66,17,7,3.5,2,15,839,14,6,930
705,1700,10,26,15,3.3,2,15,839,13,8,1155
199,4399,10,34,16,3.5,2,15,839,12,5,1045
491,1429,23,24,13,3.3,2,15,839,17,12,1155
643,2000,66,26,13,3.2,2,15,839,19,11,960
705,1600,10,28,13,3.1,2,15,839,16,7,930
866,1800,66,33,15,3.1,2,15,839,22,13,900
582,1400,23,16,7,3.2,2,15,839,16,6,810
491,1524,23,20,10,3.1,2,15,839,23,15,990
42,1515,10,17,8,3.1,2,15,839,13,5,990
582,1400,46,15,7,3.1,2,15,839,14,4,870
866,1500,46,30,15,3.1,2,15,839,19,11,960
582,1400,23,12,6,3.1,2,15,839,18,9,885
42,1505,10,23,13,3.0,2,15,839,22,15,1020
783,1000,1,27,13,2.9,2,15,839,17,10,1020
622,1399,10,17,8,3.0,2,15,839,11,3,950
622,1499,10,29,14,2.8,2,15,839,22,14,965
691,4000,23,33,18,3.0,2,15,839,19,11,960
866,1500,66,15,7,2.9,2,15,839,20,10,840
234,2000,10,29,10,2.8,2,15,839,8,0,980
42,1515,10,21,11,2.8,2,15,839,20,12,990
622,1499,10,21,9,2.8,2,15,839,23,15,1005
491,1524,23,13,5,2.9,2,15,839,21,15,1095
491,1429,23,15,7,2.8,2,15,839,15,7,1005
372,4354,76,39,21,2.7,2,15,839,21,13,953
179,1500,12,33,16,2.3,2,15,839,19,9,810
491,2857,10,28,14,2.5,2,15,839,8,23,915
293,3000,79,46,27,2.3,2,15,839,21,13,975
42,1400,10,21,12,2.4,2,15,839,15,7,990
532,1480,87,12,4,2.4,2,15,839,16,5,810
372,3886,10,37,17,2.3,2,15,839,14,6,1012
234,2000,10,23,9,2.2,2,15,839,22,16,1050
532,1400,87,38,19,1.9,2,15,839,20,10,840
279,5000,1,38,21,2.3,2,15,839,15,7,955
42,1410,84,23,12,2.1,2,15,839,17,8,930
292,4500,14,13,7,2.5,2,15,839,15,7,945
866,1000,1,29,14,2.0,2,15,839,23,14,885
79,3810,1,25,11,2.3,2,15,839,20,11,920
494,2800,10,14,7,2.3,2,15,839,8,23,935
668,1699,10,24,10,1.9,2,15,839,19,9,840
530,1300,10,15,7,1.9,2,15,839,17,7,855
530,1300,10,23,9,1.8,2,15,839,20,11,850
866,1400,10,27,12,1.8,2,15,839,21,12,930
600,5000,10,25,13,2.0,2,15,839,20,15,1140
42,1505,10,25,13,1.6,2,15,839,18,10,965
668,1599,46,19,8,1.8,2,15,839,17,7,870
768,3999,10,27,15,1.0,2,15,839,18,10,995
691,4000,23,33,18,3.2,2,15,839,19,11,960
609,1775,66,31,16,5.0,2,7,576,21,7,635
536,1199,66,35,18,4.7,2,7,576,22,7,530
84,1300,66,38,20,4.6,2,7,576,22,7,570
800,1000,10,25,12,4.1,2,7,576,21,7,615
319,1299,23,26,13,4.8,2,7,576,21,7,555
319,1619,12,30,16,4.7,2,7,576,21,6,550
266,889,14,29,14,4.7,2,7,576,18,5,665
609,1319,66,29,14,4.7,2,7,576,21,7,635
536,1199,66,33,18,4.6,2,7,576,23,7,495
319,1409,23,26,12,4.7,2,7,576,22,6,495
609,1299,66,24,11,4.7,2,7,576,21,7,645
266,569,1,40,15,4.4,2,7,576,18,6,720
867,799,10,24,11,4.6,2,7,576,20,7,618
836,1169,23,12,5,4.8,2,7,576,21,6,505
524,800,23,31,16,4.5,2,7,576,21,7,600
319,1599,12,30,14,4.6,2,7,576,22,6,480
800,1100,66,34,8,4.5,2,7,576,21,7,565
275,900,54,32,11,4.5,2,7,576,22,6,510
436,999,10,22,10,4.6,2,7,576,21,7,545
219,1099,54,31,14,4.5,2,7,576,21,7,595
902,980,23,26,13,4.5,2,7,576,18,7,827
904,708,10,26,12,4.5,2,7,576,21,7,600
264,1099,23,18,9,4.7,2,7,576,20,6,615
219,1199,66,34,18,4.5,2,7,576,22,7,580
84,880,10,28,9,4.5,2,7,576,20,7,603
616,899,10,31,18,4.4,2,7,576,21,7,620
319,1919,12,28,14,4.6,2,7,576,22,6,495
275,600,67,46,20,4.2,2,7,576,22,7,510
219,1099,54,23,10,4.6,2,7,576,21,7,620
264,999,23,21,9,4.6,2,7,576,20,6,630
264,999,23,25,13,4.5,2,7,576,21,7,630
84,1180,66,23,10,4.5,2,7,576,21,7,580
904,820,10,26,13,4.4,2,7,576,19,6,680
112,950,10,33,17,4.3,2,7,576,22,7,545
659,749,10,27,14,4.4,2,7,576,22,7,555
524,600,1,31,16,4.3,2,7,576,19,8,780
812,900,10,27,13,4.4,2,7,576,21,6,535
266,839,14,33,11,4.3,2,7,576,19,6,625
314,700,46,25,13,4.4,2,7,576,18,7,735
266,859,14,30,15,4.3,2,7,576,21,6,530
91,1499,23,25,12,4.5,2,7,576,23,7,480
173,900,60,21,9,4.4,2,7,576,21,7,595
888,949,10,23,12,4.4,2,7,576,22,7,530
616,900,10,37,19,4.1,2,7,576,19,6,670
266,579,57,42,16,4.1,2,7,576,18,4,605
888,899,10,27,13,4.3,2,7,576,22,7,540
251,800,60,26,12,4.3,2,7,576,21,6,560
275,663,55,32,13,4.2,2,7,576,22,7,550
275,800,60,24,11,4.3,2,7,576,21,6,540
21,800,10,18,6,4.4,2,7,576,21,7,590
84,980,54,16,8,4.4,2,7,576,20,6,593
266,809,10,33,16,4.1,2,7,576,18,5,665
219,899,10,21,12,4.3,2,7,576,22,8,615
219,899,10,21,9,4.3,2,7,576,20,7,605
337,700,10,21,11,4.3,2,7,576,18,6,700
530,1300,66,37,19,4.1,2,7,576,22,7,510
904,704,54,32,15,4.1,2,7,576,20,8,715
266,599,1,37,16,4.0,2,7,576,20,10,810
582,850,23,25,12,4.2,2,7,576,22,7,550
275,550,48,33,15,4.0,2,7,576,22,7,510
194,666,60,27,14,4.1,2,7,576,21,7,550
275,574,45,23,11,4.2,2,7,576,22,7,540
319,2499,22,17,12,4.5,2,7,576,21,7,605
815,890,10,23,8,4.2,2,7,576,21,6,550
491,900,54,38,19,3.9,2,7,576,22,6,480
631,1050,23,24,11,4.2,2,7,576,23,8,523
636,790,46,21,10,4.2,2,7,576,18,4,580
857,919,82,25,7,4.1,2,7,576,22,9,660
231,1249,60,28,14,4.1,2,7,576,23,8,540
